date,universe,k_max,variant,port_ret,gross,net
2016-02-02,full,1,P1,0.000000,0.0000,0.0000
2016-02-03,full,1,P1,0.000000,0.0000,0.0000
2016-02-04,full,1,P1,0.000000,0.0000,0.0000
2016-02-05,full,1,P1,0.000000,0.0000,0.0000
2016-02-08,full,1,P1,0.000000,0.0000,0.0000
2016-02-09,full,1,P1,0.000000,0.0000,0.0000
2016-02-10,full,1,P1,0.000000,0.0000,0.0000
2016-02-11,full,1,P1,0.000000,0.0000,0.0000
2016-02-12,full,1,P1,0.000000,0.0000,0.0000
2016-02-16,full,1,P1,0.000000,0.0000,0.0000
2016-02-17,full,1,P1,0.000000,0.0000,0.0000
2016-02-18,full,1,P1,0.000000,0.0000,0.0000
2016-02-19,full,1,P1,0.000000,0.0000,0.0000
2016-02-22,full,1,P1,0.011630,1.0000,1.0000
2016-02-23,full,1,P1,-0.008407,1.0000,1.0000
2016-02-24,full,1,P1,0.003718,1.0000,1.0000
2016-02-25,full,1,P1,0.010011,1.0000,1.0000
2016-02-26,full,1,P1,-0.001590,1.0000,1.0000
2016-02-29,full,1,P1,-0.004984,1.0000,1.0000
2016-03-01,full,1,P1,0.018775,1.0000,1.0000
2016-03-02,full,1,P1,0.003369,1.0000,1.0000
2016-03-03,full,1,P1,0.005373,1.0000,1.0000
2016-03-04,full,1,P1,0.003366,1.0000,1.0000
2016-03-07,full,1,P1,0.002772,1.0000,1.0000
2016-03-08,full,1,P1,-0.013307,1.0000,1.0000
2016-03-09,full,1,P1,0.004198,1.0000,1.0000
2016-03-10,full,1,P1,0.000088,1.0000,1.0000
2016-03-11,full,1,P1,0.017175,1.0000,1.0000
2016-03-14,full,1,P1,-0.001515,1.0000,1.0000
2016-03-15,full,1,P1,-0.003937,1.0000,1.0000
2016-03-16,full,1,P1,0.008358,1.0000,1.0000
2016-03-17,full,1,P1,0.010082,1.0000,1.0000
2016-03-18,full,1,P1,0.003538,1.0000,1.0000
2016-03-21,full,1,P1,-0.000600,1.0000,1.0000
2016-03-22,full,1,P1,-0.000853,1.0000,1.0000
2016-03-23,full,1,P1,-0.007181,1.0000,1.0000
2016-03-24,full,1,P1,-0.000642,1.0000,1.0000
2016-03-28,full,1,P1,0.002068,1.0000,1.0000
2016-03-29,full,1,P1,0.011651,1.0000,1.0000
2016-03-30,full,1,P1,0.003512,1.0000,1.0000
2016-03-31,full,1,P1,-0.000567,1.0000,1.0000
2016-04-01,full,1,P1,0.005651,1.0000,1.0000
2016-04-04,full,1,P1,-0.005162,1.0000,1.0000
2016-04-05,full,1,P1,-0.009728,1.0000,1.0000
2016-04-06,full,1,P1,0.007920,1.0000,1.0000
2016-04-07,full,1,P1,-0.008238,1.0000,1.0000
2016-04-08,full,1,P1,0.003778,1.0000,1.0000
2016-04-11,full,1,P1,-0.002356,1.0000,1.0000
2016-04-12,full,1,P1,0.007738,1.0000,1.0000
2016-04-13,full,1,P1,0.008766,1.0000,1.0000
2016-04-14,full,1,P1,-0.001219,1.0000,1.0000
2016-04-15,full,1,P1,0.001230,1.0000,1.0000
2016-04-18,full,1,P1,0.005567,1.0000,1.0000
2016-04-19,full,1,P1,0.003149,1.0000,1.0000
2016-04-20,full,1,P1,-0.000505,1.0000,1.0000
2016-04-21,full,1,P1,-0.002839,1.0000,1.0000
2016-04-22,full,1,P1,0.002809,1.0000,1.0000
2016-04-25,full,1,P1,-0.004567,1.0000,1.0000
2016-04-26,full,1,P1,0.007123,1.0000,1.0000
2016-04-27,full,1,P1,0.005868,1.0000,1.0000
2016-04-28,full,1,P1,-0.009124,1.0000,1.0000
2016-04-29,full,1,P1,-0.002357,1.0000,1.0000
2016-05-02,full,1,P1,0.006499,1.0000,1.0000
2016-05-03,full,1,P1,-0.009109,1.0000,1.0000
2016-05-04,full,1,P1,-0.002979,1.0000,1.0000
2016-05-05,full,1,P1,0.002118,1.0000,1.0000
2016-05-06,full,1,P1,0.002701,1.0000,1.0000
2016-05-09,full,1,P1,0.001281,1.0000,1.0000
2016-05-10,full,1,P1,0.010872,1.0000,1.0000
2016-05-11,full,1,P1,-0.005979,1.0000,1.0000
2016-05-12,full,1,P1,0.002659,1.0000,1.0000
2016-05-13,full,1,P1,-0.005343,1.0000,1.0000
2016-05-16,full,1,P1,0.008182,1.0000,1.0000
2016-05-17,full,1,P1,-0.008810,1.0000,1.0000
2016-05-18,full,1,P1,0.000325,1.0000,1.0000
2016-05-19,full,1,P1,-0.001341,1.0000,1.0000
2016-05-20,full,1,P1,0.004310,1.0000,1.0000
2016-05-23,full,1,P1,-0.002568,1.0000,1.0000
2016-05-24,full,1,P1,0.014348,1.0000,1.0000
2016-05-25,full,1,P1,0.001669,1.0000,1.0000
2016-05-26,full,1,P1,0.000928,1.0000,1.0000
2016-05-27,full,1,P1,0.005565,1.0000,1.0000
2016-05-31,full,1,P1,-0.000646,1.0000,1.0000
2016-06-01,full,1,P1,0.002782,1.0000,1.0000
2016-06-02,full,1,P1,0.004440,1.0000,1.0000
2016-06-03,full,1,P1,-0.004108,1.0000,1.0000
2016-06-06,full,1,P1,0.004662,1.0000,1.0000
2016-06-07,full,1,P1,0.002000,1.0000,1.0000
2016-06-08,full,1,P1,0.004734,1.0000,1.0000
2016-06-09,full,1,P1,-0.000881,1.0000,1.0000
2016-06-10,full,1,P1,-0.009992,1.0000,1.0000
2016-06-13,full,1,P1,-0.006911,1.0000,1.0000
2016-06-14,full,1,P1,0.000743,1.0000,1.0000
2016-06-15,full,1,P1,-0.001077,1.0000,1.0000
2016-06-16,full,1,P1,0.002125,1.0000,1.0000
2016-06-17,full,1,P1,-0.001379,1.0000,1.0000
2016-06-20,full,1,P1,0.003045,1.0000,1.0000
2016-06-21,full,1,P1,0.001430,1.0000,1.0000
2016-06-22,full,1,P1,-0.001227,1.0000,1.0000
2016-06-23,full,1,P1,0.006460,1.0000,1.0000
2016-06-24,full,1,P1,-0.003137,1.0000,1.0000
2016-06-27,full,1,P1,0.000790,1.0000,1.0000
2016-06-28,full,1,P1,0.004917,1.0000,1.0000
2016-06-29,full,1,P1,0.005208,1.0000,1.0000
2016-06-30,full,1,P1,0.008194,1.0000,1.0000
2016-07-01,full,1,P1,0.001050,1.0000,1.0000
2016-07-05,full,1,P1,0.001503,1.0000,1.0000
2016-07-06,full,1,P1,0.001565,1.0000,1.0000
2016-07-07,full,1,P1,-0.003891,1.0000,1.0000
2016-07-08,full,1,P1,0.007020,1.0000,1.0000
2016-07-11,full,1,P1,0.000871,1.0000,1.0000
2016-07-12,full,1,P1,-0.000006,1.0000,1.0000
2016-07-13,full,1,P1,0.001124,1.0000,1.0000
2016-07-14,full,1,P1,0.000285,1.0000,1.0000
2016-07-15,full,1,P1,-0.001026,1.0000,1.0000
2016-07-18,full,1,P1,0.000934,1.0000,1.0000
2016-07-19,full,1,P1,-0.000483,1.0000,1.0000
2016-07-20,full,1,P1,0.002880,1.0000,1.0000
2016-07-21,full,1,P1,-0.002086,1.0000,1.0000
2016-07-22,full,1,P1,0.004649,1.0000,1.0000
2016-07-25,full,1,P1,-0.001031,1.0000,1.0000
2016-07-26,full,1,P1,0.002700,1.0000,1.0000
2016-07-27,full,1,P1,-0.000538,1.0000,1.0000
2016-07-28,full,1,P1,0.001539,1.0000,1.0000
2016-07-29,full,1,P1,0.002059,1.0000,1.0000
2016-08-01,full,1,P1,-0.000017,1.0000,1.0000
2016-08-02,full,1,P1,-0.006700,1.0000,1.0000
2016-08-03,full,1,P1,0.002314,1.0000,1.0000
2016-08-04,full,1,P1,0.002155,1.0000,1.0000
2016-08-05,full,1,P1,0.006319,1.0000,1.0000
2016-08-08,full,1,P1,-0.001115,1.0000,1.0000
2016-08-09,full,1,P1,0.002256,1.0000,1.0000
2016-08-10,full,1,P1,-0.001256,1.0000,1.0000
2016-08-11,full,1,P1,0.004425,1.0000,1.0000
2016-08-12,full,1,P1,-0.000528,1.0000,1.0000
2016-08-15,full,1,P1,0.005450,1.0000,1.0000
2016-08-16,full,1,P1,-0.004959,1.0000,1.0000
2016-08-17,full,1,P1,0.000263,1.0000,1.0000
2016-08-18,full,1,P1,0.003951,1.0000,1.0000
2016-08-19,full,1,P1,0.000334,1.0000,1.0000
2016-08-22,full,1,P1,-0.001366,1.0000,1.0000
2016-08-23,full,1,P1,0.003197,1.0000,1.0000
2016-08-24,full,1,P1,-0.004885,1.0000,1.0000
2016-08-25,full,1,P1,0.001280,1.0000,1.0000
2016-08-26,full,1,P1,-0.000075,1.0000,1.0000
2016-08-29,full,1,P1,0.005560,1.0000,1.0000
2016-08-30,full,1,P1,0.000442,1.0000,1.0000
2016-08-31,full,1,P1,-0.002899,1.0000,1.0000
2016-09-01,full,1,P1,0.001456,1.0000,1.0000
2016-09-02,full,1,P1,0.005419,1.0000,1.0000
2016-09-06,full,1,P1,0.001442,1.0000,1.0000
2016-09-07,full,1,P1,0.001016,1.0000,1.0000
2016-09-08,full,1,P1,-0.001544,1.0000,1.0000
2016-09-09,full,1,P1,-0.007339,1.0000,1.0000
2016-09-12,full,1,P1,0.008724,1.0000,1.0000
2016-09-13,full,1,P1,-0.007862,1.0000,1.0000
2016-09-14,full,1,P1,-0.001666,1.0000,1.0000
2016-09-15,full,1,P1,0.006433,1.0000,1.0000
2016-09-16,full,1,P1,-0.001811,1.0000,1.0000
2016-09-19,full,1,P1,0.000787,1.0000,1.0000
2016-09-20,full,1,P1,-0.000935,1.0000,1.0000
2016-09-21,full,1,P1,0.008193,1.0000,1.0000
2016-09-22,full,1,P1,0.002503,1.0000,1.0000
2016-09-23,full,1,P1,-0.003444,1.0000,1.0000
2016-09-26,full,1,P1,-0.004846,1.0000,1.0000
2016-09-27,full,1,P1,0.002095,1.0000,1.0000
2016-09-28,full,1,P1,0.002018,1.0000,1.0000
2016-09-29,full,1,P1,-0.004771,1.0000,1.0000
2016-09-30,full,1,P1,0.004259,1.0000,1.0000
2016-10-03,full,1,P1,-0.002944,1.0000,1.0000
2016-10-04,full,1,P1,-0.001941,1.0000,1.0000
2016-10-05,full,1,P1,0.006191,1.0000,1.0000
2016-10-06,full,1,P1,0.000740,1.0000,1.0000
2016-10-07,full,1,P1,-0.003091,1.0000,1.0000
2016-10-10,full,1,P1,0.004101,1.0000,1.0000
2016-10-11,full,1,P1,-0.009442,1.0000,1.0000
2016-10-12,full,1,P1,-0.000165,1.0000,1.0000
2016-10-13,full,1,P1,-0.001647,1.0000,1.0000
2016-10-14,full,1,P1,0.000409,1.0000,1.0000
2016-10-17,full,1,P1,-0.001517,1.0000,1.0000
2016-10-18,full,1,P1,0.005385,1.0000,1.0000
2016-10-19,full,1,P1,0.005829,1.0000,1.0000
2016-10-20,full,1,P1,-0.002720,1.0000,1.0000
2016-10-21,full,1,P1,0.000352,1.0000,1.0000
2016-10-24,full,1,P1,0.002913,1.0000,1.0000
2016-10-25,full,1,P1,-0.003070,1.0000,1.0000
2016-10-26,full,1,P1,0.001734,1.0000,1.0000
2016-10-27,full,1,P1,0.001302,1.0000,1.0000
2016-10-28,full,1,P1,-0.000870,1.0000,1.0000
2016-10-31,full,1,P1,0.001604,1.0000,0.7228
2016-11-01,full,1,P1,-0.003605,1.0000,0.7228
2016-11-02,full,1,P1,-0.003808,1.0000,0.7228
2016-11-03,full,1,P1,0.000933,1.0000,0.7228
2016-11-04,full,1,P1,-0.000657,1.0000,0.7228
2016-11-07,full,1,P1,0.008508,1.0000,0.9765
2016-11-08,full,1,P1,0.001775,1.0000,0.9765
2016-11-09,full,1,P1,0.009607,1.0000,0.9765
2016-11-10,full,1,P1,0.005540,1.0000,0.9765
2016-11-11,full,1,P1,0.002733,1.0000,0.9765
2016-11-14,full,1,P1,0.005693,1.0000,0.5681
2016-11-15,full,1,P1,0.003113,1.0000,0.5681
2016-11-16,full,1,P1,-0.003038,1.0000,0.5681
2016-11-17,full,1,P1,0.003982,1.0000,0.5681
2016-11-18,full,1,P1,-0.000631,1.0000,0.5681
2016-11-21,full,1,P1,0.004007,1.0000,0.5663
2016-11-22,full,1,P1,0.003982,1.0000,0.5663
2016-11-23,full,1,P1,0.003431,1.0000,0.5663
2016-11-25,full,1,P1,0.002296,1.0000,0.5663
2016-11-28,full,1,P1,-0.005459,1.0000,0.5981
2016-11-29,full,1,P1,0.000886,1.0000,0.5981
2016-11-30,full,1,P1,-0.001285,1.0000,0.5981
2016-12-01,full,1,P1,0.002140,1.0000,0.5981
2016-12-02,full,1,P1,-0.000474,1.0000,0.5981
2016-12-05,full,1,P1,0.004750,1.0000,0.5517
2016-12-06,full,1,P1,0.004179,1.0000,0.5517
2016-12-07,full,1,P1,0.010646,1.0000,0.5517
2016-12-08,full,1,P1,0.003194,1.0000,0.5517
2016-12-09,full,1,P1,0.000556,1.0000,0.5517
2016-12-12,full,1,P1,-0.002808,1.0000,0.6763
2016-12-13,full,1,P1,0.002165,1.0000,0.6763
2016-12-14,full,1,P1,-0.007924,1.0000,0.6763
2016-12-15,full,1,P1,0.003191,1.0000,0.6763
2016-12-16,full,1,P1,-0.000685,1.0000,0.6763
2016-12-19,full,1,P1,0.002754,1.0000,0.6570
2016-12-20,full,1,P1,0.003619,1.0000,0.6570
2016-12-21,full,1,P1,-0.002242,1.0000,0.6570
2016-12-22,full,1,P1,-0.001142,1.0000,0.6570
2016-12-23,full,1,P1,0.001422,1.0000,0.6570
2016-12-27,full,1,P1,0.001430,1.0000,0.7412
2016-12-28,full,1,P1,-0.005477,1.0000,0.7412
2016-12-29,full,1,P1,0.000764,1.0000,0.7412
2016-12-30,full,1,P1,-0.001489,1.0000,0.7412
2017-01-03,full,1,P1,0.002888,1.0000,0.9661
2017-01-04,full,1,P1,0.004358,1.0000,0.9661
2017-01-05,full,1,P1,-0.001052,1.0000,0.9661
2017-01-06,full,1,P1,0.001559,1.0000,0.9661
2017-01-09,full,1,P1,-0.002870,1.0000,1.0000
2017-01-10,full,1,P1,0.000429,1.0000,1.0000
2017-01-11,full,1,P1,0.002271,1.0000,1.0000
2017-01-12,full,1,P1,-0.000908,1.0000,1.0000
2017-01-13,full,1,P1,0.001566,1.0000,1.0000
2017-01-17,full,1,P1,-0.001556,1.0000,1.0000
2017-01-18,full,1,P1,0.001383,1.0000,1.0000
2017-01-19,full,1,P1,-0.002130,1.0000,1.0000
2017-01-20,full,1,P1,0.002557,1.0000,1.0000
2017-01-23,full,1,P1,-0.000141,1.0000,1.0000
2017-01-24,full,1,P1,0.005493,1.0000,1.0000
2017-01-25,full,1,P1,0.004625,1.0000,1.0000
2017-01-26,full,1,P1,-0.000379,1.0000,1.0000
2017-01-27,full,1,P1,-0.000046,1.0000,1.0000
2017-01-30,full,1,P1,-0.003650,1.0000,1.0000
2017-01-31,full,1,P1,0.000686,1.0000,1.0000
2017-02-01,full,1,P1,0.000443,1.0000,1.0000
2017-02-02,full,1,P1,0.001486,1.0000,1.0000
2017-02-03,full,1,P1,0.003624,1.0000,1.0000
2017-02-06,full,1,P1,-0.001079,1.0000,1.0000
2017-02-07,full,1,P1,0.001410,1.0000,1.0000
2017-02-08,full,1,P1,0.001831,1.0000,1.0000
2017-02-09,full,1,P1,0.002775,1.0000,1.0000
2017-02-10,full,1,P1,0.002424,1.0000,1.0000
2017-02-13,full,1,P1,0.002910,1.0000,1.0000
2017-02-14,full,1,P1,0.000483,1.0000,1.0000
2017-02-15,full,1,P1,0.003484,1.0000,1.0000
2017-02-16,full,1,P1,0.000764,1.0000,1.0000
2017-02-17,full,1,P1,0.001486,1.0000,1.0000
2017-02-21,full,1,P1,0.004372,1.0000,1.0000
2017-02-22,full,1,P1,-0.000306,1.0000,1.0000
2017-02-23,full,1,P1,0.000291,1.0000,1.0000
2017-02-24,full,1,P1,0.002174,1.0000,1.0000
2017-02-27,full,1,P1,0.000676,1.0000,1.0000
2017-02-28,full,1,P1,-0.001523,1.0000,1.0000
2017-03-01,full,1,P1,0.008050,1.0000,1.0000
2017-03-02,full,1,P1,-0.004102,1.0000,1.0000
2017-03-03,full,1,P1,0.000364,1.0000,1.0000
2017-03-06,full,1,P1,-0.003329,1.0000,1.0000
2017-03-07,full,1,P1,-0.001411,1.0000,1.0000
2017-03-08,full,1,P1,-0.000858,1.0000,1.0000
2017-03-09,full,1,P1,0.000220,1.0000,1.0000
2017-03-10,full,1,P1,0.003439,1.0000,1.0000
2017-03-13,full,1,P1,0.001852,1.0000,1.0000
2017-03-14,full,1,P1,-0.002181,1.0000,1.0000
2017-03-15,full,1,P1,0.007491,1.0000,1.0000
2017-03-16,full,1,P1,-0.001465,1.0000,1.0000
2017-03-17,full,1,P1,0.001135,1.0000,1.0000
2017-03-20,full,1,P1,-0.001545,1.0000,1.0000
2017-03-21,full,1,P1,-0.005441,1.0000,1.0000
2017-03-22,full,1,P1,0.002211,1.0000,1.0000
2017-03-23,full,1,P1,-0.000304,1.0000,1.0000
2017-03-24,full,1,P1,0.000620,1.0000,1.0000
2017-03-27,full,1,P1,-0.000390,1.0000,1.0000
2017-03-28,full,1,P1,0.002754,1.0000,1.0000
2017-03-29,full,1,P1,-0.000828,1.0000,1.0000
2017-03-30,full,1,P1,-0.000101,1.0000,1.0000
2017-03-31,full,1,P1,-0.000519,1.0000,1.0000
2017-04-03,full,1,P1,-0.001657,1.0000,1.0000
2017-04-04,full,1,P1,0.000132,1.0000,1.0000
2017-04-05,full,1,P1,-0.000608,1.0000,1.0000
2017-04-06,full,1,P1,0.001640,1.0000,1.0000
2017-04-07,full,1,P1,-0.000119,1.0000,1.0000
2017-04-10,full,1,P1,0.000839,1.0000,1.0000
2017-04-11,full,1,P1,0.000319,1.0000,1.0000
2017-04-12,full,1,P1,-0.000996,1.0000,1.0000
2017-04-13,full,1,P1,-0.002348,1.0000,1.0000
2017-04-17,full,1,P1,0.004220,1.0000,1.0000
2017-04-18,full,1,P1,0.001383,1.0000,1.0000
2017-04-19,full,1,P1,-0.000140,1.0000,1.0000
2017-04-20,full,1,P1,0.001921,1.0000,1.0000
2017-04-21,full,1,P1,-0.000253,1.0000,1.0000
2017-04-24,full,1,P1,0.004892,1.0000,1.0000
2017-04-25,full,1,P1,0.003344,1.0000,1.0000
2017-04-26,full,1,P1,0.000628,1.0000,1.0000
2017-04-27,full,1,P1,0.003598,1.0000,1.0000
2017-04-28,full,1,P1,-0.000960,1.0000,1.0000
2017-05-01,full,1,P1,0.001175,1.0000,1.0000
2017-05-02,full,1,P1,0.001448,1.0000,1.0000
2017-05-03,full,1,P1,-0.001310,1.0000,1.0000
2017-05-04,full,1,P1,0.002142,1.0000,1.0000
2017-05-05,full,1,P1,0.003004,1.0000,1.0000
2017-05-08,full,1,P1,-0.001470,1.0000,1.0000
2017-05-09,full,1,P1,0.001027,1.0000,1.0000
2017-05-10,full,1,P1,0.001898,1.0000,1.0000
2017-05-11,full,1,P1,-0.001542,1.0000,1.0000
2017-05-12,full,1,P1,-0.000393,1.0000,1.0000
2017-05-15,full,1,P1,0.005322,1.0000,1.0000
2017-05-16,full,1,P1,0.001074,1.0000,1.0000
2017-05-17,full,1,P1,-0.006255,1.0000,1.0000
2017-05-18,full,1,P1,0.001164,1.0000,1.0000
2017-05-19,full,1,P1,0.002703,1.0000,1.0000
2017-05-22,full,1,P1,0.004608,1.0000,1.0000
2017-05-23,full,1,P1,0.000496,1.0000,1.0000
2017-05-24,full,1,P1,0.003170,1.0000,1.0000
2017-05-25,full,1,P1,0.003294,1.0000,1.0000
2017-05-26,full,1,P1,-0.000026,1.0000,1.0000
2017-05-30,full,1,P1,0.000303,1.0000,1.0000
2017-05-31,full,1,P1,0.001540,1.0000,1.0000
2017-06-01,full,1,P1,0.005067,1.0000,1.0000
2017-06-02,full,1,P1,0.003739,1.0000,1.0000
2017-06-05,full,1,P1,-0.001812,1.0000,1.0000
2017-06-06,full,1,P1,-0.002024,1.0000,1.0000
2017-06-07,full,1,P1,0.001594,1.0000,1.0000
2017-06-08,full,1,P1,-0.000010,1.0000,1.0000
2017-06-09,full,1,P1,-0.000179,1.0000,1.0000
2017-06-12,full,1,P1,-0.000299,1.0000,1.0000
2017-06-13,full,1,P1,0.003099,1.0000,1.0000
2017-06-14,full,1,P1,0.001565,1.0000,1.0000
2017-06-15,full,1,P1,0.000347,1.0000,1.0000
2017-06-16,full,1,P1,0.000987,1.0000,1.0000
2017-06-19,full,1,P1,0.003002,1.0000,1.0000
2017-06-20,full,1,P1,-0.003214,1.0000,1.0000
2017-06-21,full,1,P1,-0.001819,1.0000,1.0000
2017-06-22,full,1,P1,-0.000318,1.0000,1.0000
2017-06-23,full,1,P1,0.000730,1.0000,1.0000
2017-06-26,full,1,P1,0.000886,1.0000,1.0000
2017-06-27,full,1,P1,-0.004218,1.0000,1.0000
2017-06-28,full,1,P1,0.004545,1.0000,1.0000
2017-06-29,full,1,P1,-0.002454,1.0000,1.0000
2017-06-30,full,1,P1,0.000783,1.0000,1.0000
2017-07-03,full,1,P1,0.002893,1.0000,1.0000
2017-07-05,full,1,P1,0.000108,1.0000,1.0000
2017-07-06,full,1,P1,-0.005733,1.0000,1.0000
2017-07-07,full,1,P1,0.004421,1.0000,1.0000
2017-07-10,full,1,P1,0.000362,1.0000,1.0000
2017-07-11,full,1,P1,-0.001195,1.0000,1.0000
2017-07-12,full,1,P1,0.004382,1.0000,1.0000
2017-07-13,full,1,P1,0.001136,1.0000,1.0000
2017-07-14,full,1,P1,0.002156,1.0000,1.0000
2017-07-17,full,1,P1,-0.000339,1.0000,1.0000
2017-07-18,full,1,P1,-0.000424,1.0000,1.0000
2017-07-19,full,1,P1,0.003334,1.0000,1.0000
2017-07-20,full,1,P1,0.000341,1.0000,1.0000
2017-07-21,full,1,P1,0.000160,1.0000,1.0000
2017-07-24,full,1,P1,0.000444,1.0000,1.0000
2017-07-25,full,1,P1,0.001978,1.0000,1.0000
2017-07-26,full,1,P1,0.000461,1.0000,1.0000
2017-07-27,full,1,P1,-0.001402,1.0000,1.0000
2017-07-28,full,1,P1,0.000732,1.0000,1.0000
2017-07-31,full,1,P1,-0.000172,1.0000,1.0000
2017-08-01,full,1,P1,0.002116,1.0000,1.0000
2017-08-02,full,1,P1,-0.000246,1.0000,1.0000
2017-08-03,full,1,P1,0.000435,1.0000,1.0000
2017-08-04,full,1,P1,0.000931,1.0000,1.0000
2017-08-07,full,1,P1,0.001109,1.0000,1.0000
2017-08-08,full,1,P1,0.000089,1.0000,1.0000
2017-08-09,full,1,P1,-0.000135,1.0000,1.0000
2017-08-10,full,1,P1,-0.002871,1.0000,1.0000
2017-08-11,full,1,P1,-0.000406,1.0000,1.0000
2017-08-14,full,1,P1,0.003025,1.0000,1.0000
2017-08-15,full,1,P1,0.000453,1.0000,1.0000
2017-08-16,full,1,P1,0.001486,1.0000,1.0000
2017-08-17,full,1,P1,-0.003376,1.0000,1.0000
2017-08-18,full,1,P1,0.000320,1.0000,1.0000
2017-08-21,full,1,P1,0.001660,1.0000,1.0000
2017-08-22,full,1,P1,0.002161,1.0000,1.0000
2017-08-23,full,1,P1,0.000371,1.0000,1.0000
2017-08-24,full,1,P1,-0.000327,1.0000,1.0000
2017-08-25,full,1,P1,0.001198,1.0000,1.0000
2017-08-28,full,1,P1,0.000678,1.0000,1.0000
2017-08-29,full,1,P1,0.000265,1.0000,1.0000
2017-08-30,full,1,P1,0.000602,1.0000,1.0000
2017-08-31,full,1,P1,0.002065,1.0000,1.0000
2017-09-01,full,1,P1,0.000129,1.0000,1.0000
2017-09-05,full,1,P1,-0.001199,1.0000,1.0000
2017-09-06,full,1,P1,0.000087,1.0000,1.0000
2017-09-07,full,1,P1,0.003148,1.0000,1.0000
2017-09-08,full,1,P1,0.000076,1.0000,1.0000
2017-09-11,full,1,P1,0.004231,1.0000,1.0000
2017-09-12,full,1,P1,-0.000553,1.0000,1.0000
2017-09-13,full,1,P1,-0.001150,1.0000,1.0000
2017-09-14,full,1,P1,0.000483,1.0000,1.0000
2017-09-15,full,1,P1,0.000977,1.0000,1.0000
2017-09-18,full,1,P1,0.002148,1.0000,1.0000
2017-09-19,full,1,P1,0.000477,1.0000,1.0000
2017-09-20,full,1,P1,0.001048,1.0000,1.0000
2017-09-21,full,1,P1,-0.001605,1.0000,1.0000
2017-09-22,full,1,P1,0.001547,1.0000,1.0000
2017-09-25,full,1,P1,-0.000383,1.0000,1.0000
2017-09-26,full,1,P1,0.000172,1.0000,1.0000
2017-09-27,full,1,P1,0.004074,1.0000,1.0000
2017-09-28,full,1,P1,0.001067,1.0000,1.0000
2017-09-29,full,1,P1,0.002578,1.0000,1.0000
2017-10-02,full,1,P1,0.003912,1.0000,1.0000
2017-10-03,full,1,P1,0.002022,1.0000,1.0000
2017-10-04,full,1,P1,0.000646,1.0000,1.0000
2017-10-05,full,1,P1,0.002779,1.0000,1.0000
2017-10-06,full,1,P1,-0.000158,1.0000,1.0000
2017-10-09,full,1,P1,-0.000855,1.0000,1.0000
2017-10-10,full,1,P1,0.001610,1.0000,1.0000
2017-10-11,full,1,P1,0.000856,1.0000,1.0000
2017-10-12,full,1,P1,0.000958,1.0000,1.0000
2017-10-13,full,1,P1,0.001111,1.0000,1.0000
2017-10-16,full,1,P1,0.000558,1.0000,1.0000
2017-10-17,full,1,P1,-0.000902,1.0000,1.0000
2017-10-18,full,1,P1,0.001280,1.0000,1.0000
2017-10-19,full,1,P1,0.000773,1.0000,1.0000
2017-10-20,full,1,P1,0.003787,1.0000,1.0000
2017-10-23,full,1,P1,-0.001648,1.0000,1.0000
2017-10-24,full,1,P1,0.002210,1.0000,1.0000
2017-10-25,full,1,P1,-0.002268,1.0000,1.0000
2017-10-26,full,1,P1,0.003002,1.0000,1.0000
2017-10-27,full,1,P1,0.002962,1.0000,1.0000
2017-10-30,full,1,P1,-0.002822,1.0000,1.0000
2017-10-31,full,1,P1,0.002336,1.0000,1.0000
2017-11-01,full,1,P1,-0.000117,1.0000,1.0000
2017-11-02,full,1,P1,0.001823,1.0000,1.0000
2017-11-03,full,1,P1,0.001623,1.0000,1.0000
2017-11-06,full,1,P1,0.001577,1.0000,1.0000
2017-11-07,full,1,P1,-0.000308,1.0000,1.0000
2017-11-08,full,1,P1,0.001450,1.0000,1.0000
2017-11-09,full,1,P1,-0.001832,1.0000,1.0000
2017-11-10,full,1,P1,-0.000046,1.0000,1.0000
2017-11-13,full,1,P1,0.001640,1.0000,1.0000
2017-11-14,full,1,P1,0.001311,1.0000,1.0000
2017-11-15,full,1,P1,-0.003476,1.0000,1.0000
2017-11-16,full,1,P1,0.004299,1.0000,1.0000
2017-11-17,full,1,P1,-0.000326,1.0000,1.0000
2017-11-20,full,1,P1,0.001456,1.0000,1.0000
2017-11-21,full,1,P1,0.003838,1.0000,1.0000
2017-11-22,full,1,P1,-0.000913,1.0000,1.0000
2017-11-24,full,1,P1,0.001410,1.0000,1.0000
2017-11-27,full,1,P1,-0.001058,1.0000,0.9141
2017-11-28,full,1,P1,0.004729,1.0000,0.9141
2017-11-29,full,1,P1,0.000808,1.0000,0.9141
2017-11-30,full,1,P1,0.003328,1.0000,0.9141
2017-12-01,full,1,P1,-0.000594,1.0000,0.9141
2017-12-04,full,1,P1,0.003227,1.0000,0.9126
2017-12-05,full,1,P1,-0.002813,1.0000,0.9126
2017-12-06,full,1,P1,-0.000730,1.0000,0.9126
2017-12-07,full,1,P1,0.001711,1.0000,0.9126
2017-12-08,full,1,P1,0.002497,1.0000,0.9126
2017-12-11,full,1,P1,-0.000456,1.0000,0.9114
2017-12-12,full,1,P1,0.000506,1.0000,0.9114
2017-12-13,full,1,P1,-0.000137,1.0000,0.9114
2017-12-14,full,1,P1,-0.002353,1.0000,0.9114
2017-12-15,full,1,P1,0.003953,1.0000,0.9114
2017-12-18,full,1,P1,0.003717,1.0000,0.9190
